Country,date,finance_crypto_speculation_index,finance_real_estate_pressure_index,finance_macro_pressure_index,luxury_status_consumption_index,luxury_aesthetic_body_index,luxury_elite_mobility_index,crime_gun_violence_index,crime_organized_crime_index,crime_sexual_violence_index,crime_cybercrime_index,crime_violent_crime_index,social_migration_pressure_index,social_work_culture_index,social_corruption_index,social_dating_culture_index,social_identity_politics_index,social_vegan_lifestyle_index,environment_climate_concern_index,environment_energy_transition_index,environment_pollution_index,tech_digital_intelligence_index,tech_security_privacy_index,entertainment_streaming_consumption_index,entertainment_short_video_index,health_mental_health_index,health_healthcare_access_index,health_addiction_recovery_index,health_sleep_crisis_index,sports_body_image_index,sports_elite_spectator_sports_index
KR,2023-12-31,4.5,1.0,4.0,24.5,13.5,4.0,0.0,0.0,1.5,1.0,4.0,13.5,37.0,4.0,9.0,0.0,0.0,0.0,12.5,6.0,0.0,18.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,10.5
KR,2024-01-07,6.5,0.0,5.0,22.0,14.5,4.0,0.0,1.0,2.0,1.0,4.0,14.0,33.5,5.0,10.0,0.0,0.0,0.0,12.5,4.5,0.0,21.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0
KR,2024-01-14,5.0,0.0,4.0,14.5,13.5,1.0,0.0,0.0,2.0,1.0,3.5,11.5,29.0,5.0,10.0,0.0,0.0,0.0,12.0,3.5,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,8.5
KR,2024-01-21,5.5,1.0,4.0,13.0,16.0,0.0,0.0,0.0,2.0,1.0,3.0,13.5,29.5,7.0,9.5,0.0,0.0,0.0,12.5,5.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,10.5
KR,2024-01-28,4.0,1.0,3.0,10.0,15.0,0.0,1.0,1.0,2.0,1.0,4.0,14.0,24.0,4.0,10.0,0.0,0.0,0.0,13.0,5.0,0.5,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0
KR,2024-02-04,4.5,0.0,4.0,15.0,12.5,1.0,0.0,1.0,1.5,1.0,3.5,13.0,26.0,5.0,8.5,0.0,0.0,0.0,12.0,3.5,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,9.5
KR,2024-02-11,4.5,1.0,9.0,14.5,16.5,1.0,0.0,1.0,2.5,1.0,4.0,12.5,27.5,5.0,11.5,0.0,0.0,0.0,13.0,4.0,0.0,18.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,9.5
KR,2024-02-18,5.5,0.0,9.0,17.5,18.5,0.0,0.0,0.0,1.5,1.0,3.5,13.5,25.5,4.0,9.5,0.0,0.0,0.0,13.0,6.0,2.0,26.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,11.5
KR,2024-02-25,6.5,1.0,8.0,21.0,22.5,3.0,0.0,1.0,2.0,1.0,3.5,13.5,25.0,4.0,10.0,0.0,0.0,0.0,13.0,3.5,0.0,29.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,11.5
KR,2024-03-03,7.0,1.0,8.0,24.5,18.5,1.0,0.0,0.0,2.0,0.5,3.5,14.5,27.5,5.0,10.5,0.0,0.0,0.0,13.0,5.0,2.0,18.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0
KR,2024-03-10,9.0,0.0,8.0,24.5,13.5,0.0,0.0,0.0,2.0,0.5,3.0,14.5,26.5,5.0,10.0,0.0,0.0,0.0,14.0,5.5,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0
KR,2024-03-17,6.0,0.0,7.0,24.0,16.5,1.0,0.0,0.0,2.0,1.0,3.0,17.0,27.0,5.0,10.5,0.0,0.0,0.0,14.0,6.5,1.0,17.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,11.5
KR,2024-03-24,5.5,0.0,8.0,27.0,19.0,1.0,0.0,0.0,2.5,0.5,3.5,16.5,30.5,5.0,10.5,0.0,0.0,0.0,15.5,6.5,1.5,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0
KR,2024-03-31,6.0,0.0,7.0,28.0,18.0,1.0,0.0,1.0,2.5,0.5,3.0,16.5,29.5,5.0,9.0,0.0,0.0,0.0,16.5,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.5
KR,2024-04-07,5.5,1.0,8.0,27.0,16.5,0.0,0.0,0.0,2.5,1.0,3.5,16.0,29.0,5.0,10.0,0.0,0.0,0.0,14.0,6.0,0.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.5
KR,2024-04-14,5.5,1.0,8.0,26.5,15.5,1.0,0.0,0.0,2.5,1.0,4.0,15.0,29.0,4.0,11.0,0.0,0.0,1.0,14.5,8.0,0.5,20.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,16.5
KR,2024-04-21,4.5,1.0,9.0,25.5,14.0,7.0,0.0,0.0,2.5,1.0,3.5,13.0,30.5,4.0,10.5,0.0,0.0,0.0,13.5,7.5,0.0,19.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,12.5
KR,2024-04-28,4.0,0.0,8.0,26.0,17.5,0.0,0.0,1.0,3.0,1.0,9.0,17.0,28.0,6.0,10.5,0.0,0.0,0.0,14.5,7.0,0.5,21.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,11.5
KR,2024-05-05,4.0,1.0,5.0,26.5,21.0,4.0,0.0,0.0,3.0,0.5,6.5,16.0,28.5,5.0,9.0,0.0,0.0,0.0,16.0,7.5,2.0,27.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,8.5
KR,2024-05-12,3.5,0.0,5.0,28.0,20.0,0.0,0.0,1.0,2.5,0.5,6.5,19.0,27.0,5.0,11.0,0.0,0.0,0.0,16.0,9.0,1.0,20.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,11.0
KR,2024-05-19,6.0,1.0,4.0,28.0,18.0,3.0,0.0,1.0,2.5,1.0,6.5,20.5,29.0,4.0,10.0,0.0,0.0,0.0,18.5,11.0,2.5,35.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,8.5
KR,2024-05-26,5.0,0.0,4.0,30.5,16.5,4.0,1.0,1.0,2.5,1.0,7.5,20.5,29.0,3.0,9.5,0.0,0.0,0.0,30.0,11.0,1.5,30.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0
KR,2024-06-02,4.5,0.0,5.0,34.0,17.0,0.0,0.0,1.0,2.0,0.5,7.5,19.0,29.0,6.0,9.5,0.0,0.0,0.0,16.0,8.5,1.0,31.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0
KR,2024-06-09,4.5,1.0,7.0,25.0,17.0,0.0,0.0,1.0,2.0,0.5,7.0,18.5,25.5,7.0,8.5,0.0,0.0,0.0,19.5,9.5,1.0,35.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,15.5
KR,2024-06-16,4.0,1.0,8.0,24.5,15.5,1.0,0.0,1.0,3.0,0.5,7.0,18.0,29.0,5.0,10.0,0.0,0.0,0.0,16.5,7.5,1.0,31.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0
KR,2024-06-23,3.5,1.0,7.0,24.0,19.5,1.0,0.0,0.0,2.5,1.0,6.5,13.0,27.0,4.0,10.0,0.0,0.0,0.0,14.5,7.0,1.0,34.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,10.5
KR,2024-06-30,4.5,1.0,7.0,24.5,18.5,0.0,0.0,1.0,2.5,1.0,6.5,13.0,25.5,5.0,9.5,0.0,0.0,0.0,14.5,7.0,1.5,27.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,10.0
KR,2024-07-07,4.0,1.0,6.0,24.0,17.5,1.0,0.0,1.0,2.5,0.5,10.0,16.0,29.5,5.0,10.5,0.0,0.0,0.0,16.0,8.5,2.0,27.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,8.5
KR,2024-07-14,4.0,1.0,5.0,23.5,18.5,0.0,0.0,1.0,2.5,1.0,6.5,16.5,27.5,4.0,10.5,0.0,0.0,0.0,11.0,10.5,1.0,33.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.5
KR,2024-07-21,5.0,1.0,6.0,18.0,17.0,0.0,0.0,0.0,2.0,1.0,5.5,14.0,29.0,5.0,10.5,0.0,0.0,0.0,10.0,6.0,1.5,35.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0
KR,2024-07-28,3.5,1.0,8.0,33.0,19.0,0.0,0.0,1.0,2.0,1.0,8.0,14.0,29.0,3.0,9.5,0.0,0.0,0.0,9.0,4.5,0.0,49.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,8.0
KR,2024-08-04,5.0,1.0,10.0,26.5,17.0,1.0,0.0,0.0,2.0,0.5,5.5,14.5,33.5,4.0,9.5,0.0,0.0,0.0,10.0,4.0,1.5,55.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0
KR,2024-08-11,3.5,1.0,8.0,23.5,16.5,0.0,0.0,1.0,2.0,1.0,4.5,14.5,29.5,4.0,9.0,0.0,0.0,0.0,9.5,5.5,0.5,36.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0
KR,2024-08-18,4.0,1.0,7.0,21.5,16.5,1.0,0.0,1.0,2.5,1.0,3.5,14.5,33.0,5.0,9.0,0.0,0.0,0.0,10.5,5.5,1.5,59.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0
KR,2024-08-25,4.0,1.0,7.0,25.0,16.5,0.0,0.0,0.0,2.0,1.0,3.5,18.0,30.5,4.0,9.5,0.0,0.0,1.0,10.5,9.0,0.0,40.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,9.5
KR,2024-09-01,4.0,0.0,7.0,22.5,13.5,0.0,0.0,1.0,2.0,0.5,3.5,18.0,27.0,7.0,9.0,0.0,0.0,0.0,10.0,10.0,1.0,41.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
KR,2024-09-08,3.5,0.0,7.0,22.0,13.5,1.0,0.0,0.0,2.5,0.5,3.0,16.5,22.0,5.0,9.0,0.0,0.0,0.0,12.0,16.0,0.0,40.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0
KR,2024-09-15,3.0,1.0,6.0,24.5,10.5,4.0,0.0,0.0,2.0,0.0,3.5,16.0,22.5,5.0,9.0,0.0,0.0,0.0,11.0,9.0,1.0,29.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,9.5
KR,2024-09-22,3.5,0.0,6.0,24.0,11.5,0.0,0.0,0.0,2.5,0.0,3.5,18.0,26.0,6.0,9.5,0.0,0.0,0.0,14.0,20.0,1.5,46.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.5
KR,2024-09-29,2.5,0.0,6.0,20.5,11.0,0.0,0.0,0.0,2.0,0.5,3.0,15.5,23.5,6.0,8.5,0.0,0.0,0.0,12.5,9.5,0.0,28.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.5
KR,2024-10-06,2.5,0.0,7.0,21.0,11.0,4.0,0.0,0.0,2.0,0.0,4.5,21.0,24.5,5.0,9.0,0.0,0.0,1.0,13.5,12.5,1.0,42.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0
KR,2024-10-13,2.5,0.0,5.0,17.5,9.5,0.0,0.0,1.0,2.0,0.5,6.0,22.0,22.0,6.0,9.5,0.0,0.0,0.0,13.5,11.5,0.0,39.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0
KR,2024-10-20,3.0,1.0,7.0,19.5,9.5,5.0,0.0,0.0,1.5,0.5,7.0,21.0,20.5,6.0,9.0,0.0,0.0,0.0,11.5,10.0,2.5,27.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0
KR,2024-10-27,3.5,0.0,6.0,20.0,10.5,4.0,0.0,0.0,2.0,0.0,7.0,22.5,23.0,5.0,9.5,0.0,0.0,0.0,11.0,13.0,2.5,41.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0
KR,2024-11-03,4.0,0.0,5.0,16.5,10.0,4.0,0.0,0.0,2.0,0.5,6.0,20.5,25.5,5.0,8.5,0.0,0.0,0.0,11.0,11.0,3.5,42.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0
KR,2024-11-10,5.5,0.0,6.0,16.5,9.0,0.0,0.0,1.0,2.0,0.0,6.0,20.5,23.0,7.0,9.0,0.0,0.0,0.0,10.5,8.0,2.0,32.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,9.5
KR,2024-11-17,6.5,0.0,6.0,11.5,4.0,6.0,0.0,0.0,2.0,0.0,6.5,23.5,20.0,6.0,9.0,0.0,0.0,0.0,10.0,9.5,3.0,40.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,17.5
KR,2024-11-24,8.5,0.0,4.0,14.0,7.0,0.0,0.0,1.0,2.0,0.0,6.0,32.5,22.0,7.0,8.0,0.0,0.0,0.0,10.0,8.5,4.5,21.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.5
KR,2024-12-01,8.5,1.0,5.0,14.5,6.0,0.0,0.0,0.0,2.0,0.0,5.0,22.0,18.5,5.0,7.5,0.0,0.0,0.0,7.5,9.5,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,8.5
KR,2024-12-08,7.0,0.0,4.0,12.5,5.5,0.0,0.0,1.0,1.5,0.0,3.5,23.5,17.5,8.0,7.0,0.0,0.0,0.0,6.5,7.5,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0
KR,2024-12-15,6.5,0.0,5.0,11.5,1.5,0.0,0.0,0.0,1.5,0.0,3.0,24.5,16.0,5.0,8.0,0.0,0.0,0.0,7.0,8.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0
KR,2024-12-22,6.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,1.5,0.0,4.0,18.5,14.5,4.0,6.0,0.0,0.0,0.0,6.0,6.0,1.5,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,10.5
KR,2024-12-29,4.5,0.0,3.0,14.5,6.0,0.0,0.0,1.0,1.0,0.0,4.0,15.5,13.0,4.0,5.0,0.0,0.0,0.0,6.0,2.5,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0
RU,2021-12-26,3.5,0.0,1.0,11.5,2.5,0.0,0.0,0.0,0.0,3.5,8.0,3.0,9.0,10.0,2.0,0.0,0.0,0.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5
RU,2022-01-02,5.0,0.0,2.0,15.0,1.5,0.0,0.0,0.0,0.0,0.0,11.0,3.0,12.0,6.0,2.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
RU,2022-01-09,5.5,0.0,2.0,5.5,8.5,0.0,0.0,0.0,2.5,4.5,10.0,3.0,16.5,11.0,2.5,0.0,0.0,0.0,6.5,2.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0
RU,2022-01-16,5.5,0.0,2.0,5.5,1.5,0.0,0.0,0.0,2.5,2.5,9.5,3.0,15.5,13.0,3.0,0.0,0.0,0.0,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
RU,2022-01-23,6.0,0.0,1.0,10.0,1.5,0.0,0.0,0.0,3.0,3.5,10.5,3.0,17.0,11.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.5
RU,2022-01-30,5.0,0.0,3.0,9.5,2.5,0.0,0.0,0.0,3.0,3.0,12.5,3.0,24.0,10.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
RU,2022-02-06,5.0,0.0,3.0,5.0,1.5,0.0,0.0,0.0,0.0,3.0,11.0,3.0,15.5,12.0,2.5,0.0,0.0,0.0,6.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5
RU,2022-02-13,5.0,0.0,2.0,9.5,1.5,0.0,0.0,0.0,3.0,2.5,9.5,6.5,12.0,13.0,2.0,0.0,0.0,0.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
RU,2022-02-20,5.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0,3.0,2.5,10.0,14.5,13.0,9.0,2.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
RU,2022-02-27,5.5,0.0,2.0,4.0,1.5,0.0,0.0,0.0,2.0,2.5,6.5,15.5,12.0,10.0,1.5,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5
RU,2022-03-06,5.5,0.0,2.0,5.5,2.0,0.0,0.0,0.0,0.0,2.0,9.5,13.0,11.5,9.0,1.5,0.0,0.0,0.0,5.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
RU,2022-03-13,5.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,1.5,0.0,11.5,9.0,10.0,11.0,2.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
RU,2022-03-20,4.5,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,13.5,8.5,10.0,10.0,1.5,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
RU,2022-03-27,5.5,0.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0,2.0,13.0,7.5,17.0,11.0,1.5,0.0,0.0,0.0,6.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5
RU,2022-04-03,5.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,1.5,0.0,14.0,7.0,9.5,10.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
RU,2022-04-10,4.0,0.0,2.0,4.0,1.5,0.0,0.0,0.0,2.0,0.0,14.5,6.5,9.5,11.0,1.5,0.0,0.0,0.0,5.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
RU,2022-04-17,4.0,0.0,2.0,3.5,2.5,0.0,0.0,0.0,3.0,2.0,10.5,6.0,9.5,10.0,1.5,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
RU,2022-04-24,4.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,3.0,2.0,10.5,6.0,9.0,11.0,1.5,0.0,0.0,0.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
RU,2022-05-01,4.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,6.0,9.5,10.0,1.5,0.0,0.0,0.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
RU,2022-05-08,5.0,0.0,2.0,7.5,2.0,0.0,0.0,0.0,2.0,3.0,11.5,6.5,9.5,9.0,1.5,0.0,0.0,0.0,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
RU,2022-05-15,3.5,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,6.5,9.0,12.0,2.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
RU,2022-05-22,2.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,2.0,13.0,6.0,13.5,12.0,2.0,0.0,0.0,0.0,5.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
RU,2022-05-29,2.5,0.0,2.0,5.0,1.5,0.0,0.0,0.0,0.0,0.0,11.0,5.5,8.5,11.0,1.5,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
RU,2022-06-05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,7.5,12.0,1.5,0.0,0.0,0.0,6.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
RU,2022-06-12,3.5,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,6.5,10.0,10.0,1.5,0.0,0.0,0.0,5.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
RU,2022-06-19,3.5,0.0,2.0,6.5,0.0,1.0,0.0,0.0,0.0,0.0,9.5,4.5,10.0,10.0,1.5,0.0,0.0,0.0,5.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
RU,2022-06-26,2.5,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,9.5,5.0,9.5,10.0,2.0,0.0,0.0,0.0,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
RU,2022-07-03,2.0,0.0,1.0,5.5,1.5,0.0,0.0,0.0,0.0,0.0,10.5,5.0,9.5,10.0,2.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5
RU,2022-07-10,2.5,0.0,1.0,8.0,1.5,0.0,0.0,0.0,0.0,0.0,14.0,4.5,9.5,8.0,1.5,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
RU,2022-07-17,2.5,0.0,1.0,8.5,2.5,0.0,0.0,0.0,0.0,0.0,13.5,5.0,10.0,8.0,1.5,0.0,0.0,0.0,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5
RU,2022-07-24,3.0,0.0,0.0,7.5,3.5,0.0,0.0,0.0,0.0,2.5,15.5,4.5,10.5,9.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
RU,2022-07-31,3.5,0.0,1.0,8.5,0.0,0.0,0.0,0.0,3.5,0.0,14.0,4.0,9.5,10.0,2.0,0.0,0.0,0.0,4.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
RU,2022-08-07,4.0,0.0,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.5,8.5,9.0,2.5,0.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5
RU,2022-08-14,3.5,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.5,2.0,16.5,4.5,9.0,9.0,2.0,0.0,0.0,0.0,4.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
RU,2022-08-21,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.5,9.0,9.0,2.5,0.0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5
RU,2022-08-28,3.0,0.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.5,11.0,9.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
RU,2022-09-04,3.0,0.0,2.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,13.5,4.0,9.5,9.0,2.5,0.0,0.0,0.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5
RU,2022-09-11,5.0,0.0,0.0,14.5,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,8.5,10.0,2.0,0.0,0.0,0.0,6.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
RU,2022-09-18,3.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,10.0,11.0,9.0,1.5,0.0,0.0,0.0,5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
RU,2022-09-25,2.5,0.0,0.0,12.5,1.5,0.0,0.0,0.0,2.5,0.0,13.5,9.5,13.5,9.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5
RU,2022-10-02,2.5,0.0,1.0,13.5,0.0,0.0,0.0,0.0,2.0,0.0,13.5,7.0,11.5,10.0,2.0,0.0,0.0,0.0,6.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
RU,2022-10-09,2.0,0.0,2.0,13.5,0.0,0.0,0.0,0.0,2.0,0.0,13.5,6.5,10.5,10.0,2.0,0.0,0.0,0.0,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5
RU,2022-10-16,2.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,5.5,10.5,11.0,2.0,0.0,0.0,0.0,7.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
RU,2022-10-23,2.0,0.0,2.0,16.0,2.0,0.0,0.0,0.0,3.5,0.0,14.0,6.0,9.5,10.0,2.0,0.0,0.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5
RU,2022-10-30,2.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,6.0,9.0,9.0,2.0,0.0,0.0,0.0,5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
RU,2022-11-06,2.0,0.0,2.0,10.5,1.0,1.0,0.0,0.0,3.0,0.0,16.0,9.5,11.0,10.0,2.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
RU,2022-11-13,2.0,0.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5,7.0,10.0,10.0,1.5,0.0,0.0,0.0,8.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
RU,2022-11-20,2.0,0.0,3.0,16.5,6.0,0.0,0.0,0.0,0.0,0.0,15.5,6.5,9.5,13.0,2.0,0.0,0.0,0.0,8.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5
RU,2022-11-27,1.5,0.0,2.0,16.0,9.0,1.0,0.0,0.0,2.0,0.0,14.0,5.5,9.5,11.0,1.5,0.0,0.0,0.0,8.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
RU,2022-12-04,1.5,0.0,2.0,18.5,11.5,1.0,0.0,0.0,2.5,0.0,14.0,6.0,10.0,15.0,2.0,0.0,0.0,0.0,6.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
RU,2022-12-11,1.5,0.0,2.0,16.0,11.5,1.0,0.0,0.0,2.5,0.0,14.0,5.0,10.0,14.0,1.5,0.0,0.0,1.0,8.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5
RU,2022-12-18,1.5,0.0,2.0,16.5,14.0,2.0,0.0,0.0,4.0,2.0,14.0,4.5,9.5,13.0,1.5,0.0,0.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5
